timestamp,open,low,high,close,volume
2003-07-14,381,381,430,417,1198338043
2003-07-15,430,417,442,417,420912767
2003-07-16,417,405,417,405,73507314
2003-07-17,405,405,417,417,111095912
2003-07-18,405,405,417,417,41139891
2003-07-21,417,405,430,417,100662714
2003-07-22,417,405,417,417,1407500
2003-07-23,405,405,417,417,99038597
2003-07-24,405,381,405,405,182009927
2003-07-25,393,393,405,405,121872849
2003-07-28,393,381,405,393,35478364
2003-07-29,393,381,393,393,38237431
2003-07-30,381,356,381,381,147104123
2003-07-31,368,368,381,381,29824972
2003-08-01,368,368,381,381,38321840
2003-08-04,381,356,381,381,132617242
2003-08-05,368,356,393,368,220668388
2003-08-06,368,344,368,368,272531317
2003-08-07,368,368,381,381,80928217
2003-08-08,381,368,381,381,8451103
2003-08-11,368,368,381,381,5738818
2003-08-12,368,368,381,381,25801799
2003-08-13,381,368,381,381,13859403
2003-08-14,368,368,381,381,15242496
2003-08-15,368,368,381,381,14866213
2003-08-18,381,381,381,381,0
2003-08-19,381,368,393,381,111703049
2003-08-20,368,368,381,381,16859494
2003-08-21,368,368,417,417,189910845
2003-08-22,417,405,417,417,33954928
2003-08-25,405,393,417,417,70161450
2003-08-26,405,393,417,417,21256915
2003-08-27,405,405,417,417,17999529
2003-08-28,417,405,417,417,20669101
2003-08-29,417,393,417,417,101730543
2003-09-01,405,393,405,405,120472467
2003-09-02,393,381,393,393,78908495
2003-09-03,393,381,405,405,77027082
2003-09-04,405,405,430,430,215291615
2003-09-05,417,417,442,430,144554554
2003-09-08,430,405,430,417,130068691
2003-09-09,417,405,417,417,49138439
2003-09-10,405,405,417,417,31750115
2003-09-11,405,405,417,417,16891020
2003-09-12,405,405,417,417,59282815
2003-09-15,405,405,430,430,104529272
2003-09-16,417,405,430,417,35543451
2003-09-17,417,417,430,430,36781115
2003-09-18,417,417,430,430,33311179
2003-09-19,417,417,430,430,24219378
2003-09-22,430,430,430,430,0
2003-09-23,417,405,417,417,44439992
2003-09-24,417,417,430,430,64820271
2003-09-25,417,417,430,430,44247782
2003-09-26,417,417,430,430,8098211
2003-09-29,417,405,417,417,55930849
2003-09-30,417,405,417,417,17806302
2003-10-01,417,405,430,430,135235966
2003-10-02,417,417,430,430,27942542
2003-10-03,417,417,430,430,3093653
2003-10-06,430,417,430,430,15389958
2003-10-07,417,405,417,417,108424305
2003-10-08,417,405,417,417,56035598
2003-10-09,417,405,417,417,73739185
2003-10-10,417,417,454,454,369320354
2003-10-13,454,442,467,454,65011463
2003-10-14,454,454,503,491,166569120
2003-10-15,491,467,491,479,84778503
2003-10-16,479,454,479,467,123448151
2003-10-17,467,454,467,467,12064433
2003-10-20,467,454,467,467,22688823
2003-10-21,467,442,467,454,53476876
2003-10-22,454,442,467,454,76768769
2003-10-23,454,430,467,442,116526585
2003-10-24,442,442,454,454,42958252
2003-10-27,442,442,454,454,54409446
2003-10-28,442,442,454,454,89940694
2003-10-29,442,442,454,454,64418564
2003-10-30,454,442,467,454,47921114
2003-10-31,454,442,479,467,85835145
2003-11-03,467,454,467,467,6949024
2003-11-04,467,467,479,467,47086174
2003-11-05,467,454,467,467,78896291
2003-11-06,467,442,467,454,125306173
2003-11-07,442,430,442,442,84775452
2003-11-10,442,417,454,430,112749521
2003-11-11,417,405,430,417,112903085
2003-11-12,417,405,417,417,53157544
2003-11-13,417,393,417,417,232054496
2003-11-14,405,405,417,417,37506222
2003-11-17,417,393,417,405,24704478
2003-11-18,405,405,430,430,104439778
2003-11-19,417,405,430,417,48500793
2003-11-20,417,417,430,430,15032998
2003-11-21,430,417,454,454,222378948
2003-11-24,454,454,454,454,0
2003-11-25,454,454,454,454,0
2003-11-26,454,454,454,454,0
2003-11-27,454,454,454,454,0
2003-11-28,454,454,454,454,0
2003-12-01,454,442,467,454,60420815
2003-12-02,454,454,467,467,178801355
2003-12-03,454,454,467,467,34569184
2003-12-04,454,442,454,454,37579444
2003-12-05,454,442,454,454,3834014
2003-12-08,442,442,467,467,28392047
2003-12-09,454,454,467,467,14788923
2003-12-10,454,454,479,479,44760340
2003-12-11,467,467,479,479,42078564
2003-12-12,467,467,491,491,71746922
