timestamp,open,low,high,close,volume
2020-04-09,264,196,264,197,23164200
2020-04-10,264,196,264,197,0
2020-04-13,196,184,200,184,4094400
2020-04-14,184,172,190,177,4183200
2020-04-15,173,173,189,184,1521600
2020-04-16,190,174,202,181,4908700
2020-04-17,171,169,190,190,2175000
2020-04-20,183,179,188,183,562500
2020-04-21,173,171,183,172,363500
2020-04-22,162,160,180,172,515600
2020-04-23,162,162,185,172,856000
2020-04-24,162,162,172,164,251500
2020-04-27,163,163,169,169,3488500
2020-04-28,164,163,177,175,85300
2020-04-29,165,165,180,175,89800
2020-04-30,177,164,180,180,735000
2020-05-01,177,164,180,180,0
2020-05-04,180,174,182,178,779400
2020-05-05,176,170,180,175,148900
2020-05-06,166,166,179,177,222300
2020-05-07,166,166,179,177,0
2020-05-08,167,167,177,177,157300
2020-05-11,167,167,177,177,580500
2020-05-12,172,172,177,177,634500
2020-05-13,177,173,177,177,330700
2020-05-14,175,174,178,177,638700
2020-05-15,177,173,177,177,183500
2020-05-18,176,173,177,177,175300
2020-05-19,177,177,179,179,148900
2020-05-20,175,170,179,179,166600
2020-05-21,175,170,179,179,0
2020-05-22,175,170,179,179,0
2020-05-25,175,170,179,179,0
2020-05-26,179,175,184,184,117700
2020-05-27,184,184,199,195,187500
2020-05-28,195,185,195,193,115200
2020-05-29,183,183,195,190,40900
2020-06-01,183,183,195,190,0
2020-06-02,180,180,195,195,126100
2020-06-03,195,186,195,193,111500
2020-06-04,193,186,193,190,117100
2020-06-05,189,183,190,190,233200
2020-06-08,190,185,192,191,359100
2020-06-09,186,186,193,193,506300
2020-06-10,193,187,193,190,139800
2020-06-11,189,189,189,189,149800
2020-06-12,188,184,188,188,73200
2020-06-15,188,178,189,189,110800
2020-06-16,180,180,191,191,121000
2020-06-17,184,184,191,191,148800
2020-06-18,186,186,191,191,161500
2020-06-19,186,186,197,197,64200
2020-06-22,198,191,206,200,181400
2020-06-23,190,190,202,202,10800
2020-06-24,202,190,208,208,27500
2020-06-25,208,208,208,208,15000
2020-06-26,200,199,206,206,3100
2020-06-29,206,206,206,206,0
2020-06-30,206,206,206,206,0
2020-07-01,206,206,206,206,0
2020-07-02,206,206,206,206,0
2020-07-03,256,216,256,218,1400
2020-07-06,272,230,272,230,500
2020-07-07,220,216,220,216,200
2020-07-08,270,212,270,230,217200
2020-07-09,286,240,286,240,700
2020-07-10,290,228,290,228,33600
2020-07-13,248,216,248,220,60600
2020-07-14,240,206,240,210,36500
2020-07-15,210,197,230,216,29700
