,timestamp,open,low,high,close,volume
0,2022-09-16,2290,2210,2330,2230,740959300
1,2022-09-19,2300,2230,2320,2250,21542100
2,2022-09-20,2250,2230,2290,2240,37998600
3,2022-09-21,2290,2230,2320,2300,49870000
4,2022-09-22,2340,2300,2400,2310,61332500
5,2022-09-23,2390,2320,2410,2390,138965500
6,2022-09-26,2450,2340,2450,2360,63475300
7,2022-09-27,2360,2280,2390,2360,21447200
8,2022-09-28,2370,2350,2380,2380,17250200
9,2022-09-29,2380,2350,2400,2400,50391500
10,2022-09-30,2400,2330,2400,2390,39734700
11,2022-10-03,2300,2290,2400,2380,24724500
12,2022-10-04,2390,2380,2400,2400,14013300
13,2022-10-05,2400,2360,2400,2390,20539200
14,2022-10-06,2400,2370,2400,2390,23936300
15,2022-10-07,2390,2330,2390,2330,15214700
16,2022-10-10,2330,2320,2390,2390,8413600
17,2022-10-11,2390,2340,2400,2340,27978400
18,2022-10-12,2350,2350,2400,2390,59093600
19,2022-10-13,2390,2380,2500,2490,68532400
20,2022-10-14,2500,2470,2560,2510,36839200
21,2022-10-17,2490,2450,2500,2500,14348300
22,2022-10-18,2500,2490,2700,2700,26369500
23,2022-10-19,2650,2520,2650,2590,30496500
24,2022-10-20,2590,2570,2650,2630,48167000
25,2022-10-21,2620,2600,2660,2630,33868100
26,2022-10-24,2640,2620,2670,2630,30085600
27,2022-10-25,2650,2600,2730,2700,27563300
28,2022-10-26,2680,2650,2700,2660,23090900
29,2022-10-27,2680,2680,2720,2720,27034400
30,2022-10-28,2720,2700,2770,2760,22507200
31,2022-10-31,2760,2740,2840,2820,46764800
32,2022-11-01,2820,2650,2830,2760,42006500
33,2022-11-02,2760,2610,2760,2650,49672000
34,2022-11-03,2640,2500,2680,2630,40136500
35,2022-11-04,2640,2570,2640,2630,31864800
36,2022-11-07,2670,2580,2670,2600,0
37,2022-11-08,2670,2580,2670,2600,0
38,2022-11-09,2670,2580,2670,2600,0
39,2022-11-10,2670,2580,2670,2600,29042700
40,2022-11-11,2600,2540,2620,2600,13962200
41,2022-11-14,2600,2560,2660,2640,19587200
42,2022-11-15,2640,2620,2770,2760,28183100
43,2022-11-16,2770,2760,2900,2840,42436600
44,2022-11-17,2840,2790,2860,2820,15156400
45,2022-11-18,2830,2740,2850,2830,14800400
46,2022-11-21,2820,2720,2820,2760,14568100
47,2022-11-22,2790,2750,2820,2750,15914500
48,2022-11-23,2750,2750,2860,2780,24327300
49,2022-11-24,2790,2790,2880,2830,25521500
50,2022-11-25,2830,2750,2840,2770,29464200
51,2022-11-28,2790,2780,2910,2860,36204200
52,2022-11-29,2820,2770,2900,2840,38045600
53,2022-11-30,2870,2840,3090,3090,167200000
54,2022-12-01,2870,2840,3090,3090,0
55,2022-12-02,2960,2910,3010,2950,22775900
56,2022-12-05,2930,2910,2960,2920,7574400
57,2022-12-06,2940,2820,2940,2910,17699300
58,2022-12-07,2910,2860,2940,2880,16097900
59,2022-12-08,2870,2680,2880,2680,53545900
60,2022-12-09,2530,2500,2530,2500,33245500
