,timestamp,open,low,high,close,volume
1890,2022-09-16,4290,4120,4310,4220,131366400
1891,2022-09-19,4280,4070,4300,4170,89945200
1892,2022-09-20,4170,4100,4200,4170,53781800
1893,2022-09-21,4160,4050,4160,4140,53880600
1894,2022-09-22,4100,4070,4260,4240,40983700
1895,2022-09-23,4240,4180,4290,4210,27200300
1896,2022-09-26,4160,4050,4170,4100,35578900
1897,2022-09-27,4080,4050,4120,4080,24054200
1898,2022-09-28,4060,3830,4070,3850,57155300
1899,2022-09-29,3920,3860,3960,3880,36788800
1900,2022-09-30,3880,3800,3950,3940,50101300
1901,2022-10-03,3910,3870,3940,3890,27790100
1902,2022-10-04,3940,3880,3990,3960,39359100
1903,2022-10-05,4000,3940,4080,3950,34774900
1904,2022-10-06,3970,3890,4020,3890,27729000
1905,2022-10-07,3890,3870,3920,3890,17753100
1906,2022-10-10,3860,3730,3870,3750,25118200
1907,2022-10-11,3750,3730,3840,3760,18728800
1908,2022-10-12,3760,3680,3820,3730,20761400
1909,2022-10-13,3750,3750,3820,3750,17787400
1910,2022-10-14,3820,3660,3830,3660,27638000
1911,2022-10-17,3650,3530,3650,3600,38252600
1912,2022-10-18,3620,3560,3660,3620,17109200
1913,2022-10-19,3650,3580,3720,3680,24930700
1914,2022-10-20,3680,3620,3830,3830,39284900
1915,2022-10-21,3810,3690,3810,3740,35657800
1916,2022-10-24,3750,3680,3790,3750,41953600
1917,2022-10-25,3750,3680,3770,3750,36755000
1918,2022-10-26,3770,3740,3890,3810,35880000
1919,2022-10-27,3840,3800,3940,3850,32625200
1920,2022-10-28,3860,3740,3870,3850,42537300
1921,2022-10-31,3890,3770,3900,3770,30426500
1922,2022-11-01,3780,3680,3850,3740,28178200
1923,2022-11-02,3800,3770,3900,3880,43655700
1924,2022-11-03,3860,3780,3880,3800,22737600
1925,2022-11-04,3810,3780,3990,3990,40098200
1926,2022-11-07,4240,4100,4260,4100,0
1927,2022-11-08,4240,4100,4260,4100,0
1928,2022-11-09,4240,4100,4260,4100,0
1929,2022-11-10,4240,4100,4260,4100,35755800
1930,2022-11-11,4250,4250,4450,4450,97538500
1931,2022-11-14,4530,4430,4610,4500,52666500
1932,2022-11-15,4530,4470,4590,4550,43071600
1933,2022-11-16,4550,4410,4560,4470,27682700
1934,2022-11-17,4400,4310,4470,4460,45989000
1935,2022-11-18,4410,4370,4460,4410,20462300
1936,2022-11-21,4410,4320,4460,4370,21838300
1937,2022-11-22,4370,4270,4420,4320,26941000
1938,2022-11-23,4350,4320,4450,4350,34633700
1939,2022-11-24,4380,4380,4480,4430,31060800
1940,2022-11-25,4430,4300,4430,4380,19279100
1941,2022-11-28,4330,4080,4330,4090,137992600
1942,2022-11-29,4060,3970,4140,4110,96546900
1943,2022-11-30,4130,4090,4180,4150,113575500
1944,2022-12-01,4130,4090,4180,4150,0
1945,2022-12-02,4450,4370,4450,4440,49146700
1946,2022-12-05,4450,4430,4500,4460,57788700
1947,2022-12-06,4450,4300,4450,4350,43517800
1948,2022-12-07,4350,4190,4420,4230,50593000
1949,2022-12-08,4270,4230,4420,4420,58878200
1950,2022-12-09,4400,4360,4440,4380,37623200
