,timestamp,open,low,high,close,volume
0,2022-09-16,3150,3150,3150,3150,0
1,2022-09-19,3150,3150,3150,3150,0
2,2022-09-20,3150,3150,3150,3150,0
3,2022-09-21,3150,3150,3150,3150,0
4,2022-09-22,3150,3150,3150,3150,0
5,2022-09-23,3150,3150,3150,3150,0
6,2022-09-26,3150,3150,3150,3150,0
7,2022-09-27,3150,3150,3150,3150,0
8,2022-09-28,3150,3150,3150,3150,0
9,2022-09-29,3150,3150,3150,3150,0
10,2022-09-30,3150,3150,3150,3150,0
11,2022-10-03,3150,3150,3150,3150,0
12,2022-10-04,3150,3150,3150,3150,0
13,2022-10-05,3150,3150,3150,3150,0
14,2022-10-06,3150,3150,3150,3150,0
15,2022-10-07,3150,3150,3150,3150,0
16,2022-10-10,3150,3150,3150,3150,0
17,2022-10-11,3150,3150,3150,3150,0
18,2022-10-12,3150,3150,3150,3150,0
19,2022-10-13,3150,3150,3150,3150,0
20,2022-10-14,3150,3150,3150,3150,0
21,2022-10-17,3150,3150,3150,3150,0
22,2022-10-18,3150,3150,3150,3150,0
23,2022-10-19,3150,3150,3150,3150,0
24,2022-10-20,3150,3150,3150,3150,0
25,2022-10-21,3150,3150,3150,3150,0
26,2022-10-24,3150,3150,3150,3150,0
27,2022-10-25,3150,3150,3150,3150,0
28,2022-10-26,3150,3150,3150,3150,0
29,2022-10-27,3150,3150,3150,3150,0
30,2022-10-28,3150,3150,3150,3150,0
31,2022-10-31,3150,3150,3150,3150,0
32,2022-11-01,3150,3150,3150,3150,0
33,2022-11-02,3150,3150,3150,3150,0
34,2022-11-03,3150,3150,3150,3150,0
35,2022-11-04,3150,3150,3150,3150,0
36,2022-11-07,3150,3150,3150,3150,0
37,2022-11-08,3150,3150,3150,3150,0
38,2022-11-09,3150,3150,3150,3150,0
39,2022-11-10,3150,3150,3150,3150,0
40,2022-11-11,3150,3150,3150,3150,0
41,2022-11-14,3150,3150,3150,3150,0
42,2022-11-15,3150,3150,3150,3150,0
43,2022-11-16,3150,3150,3150,3150,0
44,2022-11-17,3150,3150,3150,3150,0
45,2022-11-18,3150,3150,3150,3150,0
46,2022-11-21,3150,3150,3150,3150,0
47,2022-11-22,3150,3150,3150,3150,0
48,2022-11-23,3150,3150,3150,3150,0
49,2022-11-24,3150,3150,3150,3150,0
50,2022-11-25,3150,3150,3150,3150,0
51,2022-11-28,3150,3150,3150,3150,0
52,2022-11-29,3150,3150,3150,3150,0
53,2022-11-30,3150,3150,3150,3150,0
54,2022-12-01,3150,3150,3150,3150,0
55,2022-12-02,3150,3150,3150,3150,0
56,2022-12-05,3150,3150,3150,3150,0
57,2022-12-06,3150,3150,3150,3150,0
58,2022-12-07,3150,3150,3150,3150,0
59,2022-12-08,3150,3150,3150,3150,0
60,2022-12-09,3150,3150,3150,3150,0
