,timestamp,open,low,high,close,volume
0,2022-09-16,189,177,192,180,9338324700
1,2022-09-19,181,168,184,168,6995016000
2,2022-09-20,170,157,174,168,8102695400
3,2022-09-21,168,157,170,157,6718705100
4,2022-09-22,147,147,158,157,8489351000
5,2022-09-23,147,0,0,147,3881387100
6,2022-09-26,137,137,145,137,2289566900
7,2022-09-27,128,128,142,140,6410499300
8,2022-09-28,137,132,141,132,3477229200
9,2022-09-29,133,131,141,133,4338721400
10,2022-09-30,133,127,138,137,3075737400
11,2022-10-03,136,135,142,142,3163646700
12,2022-10-04,145,145,153,153,4892845300
13,2022-10-05,155,155,167,165,5433969900
14,2022-10-06,166,162,171,163,2867449800
15,2022-10-07,172,167,186,186,7205805100
16,2022-10-10,199,173,199,176,7681959900
17,2022-10-11,177,164,187,164,9200015600
18,2022-10-12,174,156,174,170,6106660500
19,2022-10-13,174,164,177,169,3413939100
20,2022-10-14,172,160,175,162,2755513200
21,2022-10-17,162,151,164,163,5110135800
22,2022-10-18,166,162,172,168,3629227400
23,2022-10-19,168,166,171,167,1390094500
24,2022-10-20,167,167,181,178,4594797600
25,2022-10-21,185,176,185,182,3010782100
26,2022-10-24,183,175,190,189,3069909200
27,2022-10-25,190,185,194,189,4465449000
28,2022-10-26,190,186,194,188,2344364300
29,2022-10-27,189,186,192,189,1977603900
30,2022-10-28,190,181,191,182,2798451400
31,2022-10-31,185,183,192,189,3392895100
32,2022-11-01,186,180,188,183,3356661900
33,2022-11-02,185,176,185,181,2467728200
34,2022-11-03,191,178,191,180,2424630100
35,2022-11-04,180,169,180,173,3628004600
36,2022-11-07,183,179,188,187,0
37,2022-11-08,183,179,188,187,0
38,2022-11-09,183,179,188,187,0
39,2022-11-10,183,179,188,187,2325159900
40,2022-11-11,192,184,194,185,2906017700
41,2022-11-14,183,179,188,180,1413241800
42,2022-11-15,181,174,183,176,2368807100
43,2022-11-16,180,174,181,176,1641878900
44,2022-11-17,175,172,178,175,1228597500
45,2022-11-18,176,174,181,181,1642244900
46,2022-11-21,183,179,187,186,1851155100
47,2022-11-22,188,184,191,188,2383466900
48,2022-11-23,188,188,195,195,2541337500
49,2022-11-24,195,186,198,189,2426172200
50,2022-11-25,189,184,192,185,1544548200
51,2022-11-28,179,173,184,179,2994933600
52,2022-11-29,179,178,185,185,1524747600
53,2022-11-30,186,181,187,182,2617202600
54,2022-12-01,186,181,187,182,0
55,2022-12-02,184,181,185,181,776430300
56,2022-12-05,182,170,182,171,2515627000
57,2022-12-06,171,167,175,171,1598733600
58,2022-12-07,172,171,175,171,745175400
59,2022-12-08,171,163,174,173,1438165500
60,2022-12-09,174,171,177,172,930692500
