,timestamp,open,low,high,close,volume
0,2022-09-16,266,248,266,248,1907902100
1,2022-09-19,248,234,248,242,1180390700
2,2022-09-20,244,244,268,266,1631009500
3,2022-09-21,268,256,272,264,478347600
4,2022-09-22,260,256,264,264,316075300
5,2022-09-23,264,260,266,264,323786500
6,2022-09-26,258,248,260,256,769370300
7,2022-09-27,256,250,258,252,409587600
8,2022-09-28,252,244,266,258,658985500
9,2022-09-29,262,248,264,250,296437700
10,2022-09-30,250,240,254,246,803170900
11,2022-10-03,244,236,246,238,616023400
12,2022-10-04,240,236,244,238,549085500
13,2022-10-05,240,236,244,242,585580100
14,2022-10-06,246,244,254,246,927469300
15,2022-10-07,246,240,254,244,362853000
16,2022-10-10,240,238,244,242,207344500
17,2022-10-11,244,228,244,228,663946000
18,2022-10-12,226,216,230,218,723078400
19,2022-10-13,218,212,226,212,681890600
20,2022-10-14,218,202,220,202,820686500
21,2022-10-17,202,200,220,208,1004378600
22,2022-10-18,212,204,216,206,633648100
23,2022-10-19,208,202,210,204,469606700
24,2022-10-20,204,202,216,206,1457661900
25,2022-10-21,208,200,212,200,757002500
26,2022-10-24,202,190,204,190,1350719400
27,2022-10-25,190,183,196,193,1586468900
28,2022-10-26,194,194,204,197,1716782100
29,2022-10-27,199,193,202,198,871228300
30,2022-10-28,199,189,200,189,722541000
31,2022-10-31,192,186,193,186,710166900
32,2022-11-01,187,183,190,184,509600800
33,2022-11-02,185,184,195,195,862237100
34,2022-11-03,195,190,206,200,1695523200
35,2022-11-04,204,198,208,200,734140700
36,2022-11-07,198,186,202,188,0
37,2022-11-08,198,186,202,188,0
38,2022-11-09,198,186,202,188,0
39,2022-11-10,198,186,202,188,1244264600
40,2022-11-11,198,192,214,210,2048184500
41,2022-11-14,210,202,214,204,718525700
42,2022-11-15,206,200,208,204,541628500
43,2022-11-16,212,202,218,218,1271055100
44,2022-11-17,218,210,218,214,516263700
45,2022-11-18,216,212,226,222,1402484400
46,2022-11-21,220,210,220,210,970473000
47,2022-11-22,210,196,210,196,1594524700
48,2022-11-23,192,190,198,191,876202200
49,2022-11-24,193,188,195,188,676498700
50,2022-11-25,189,183,191,185,928443000
51,2022-11-28,185,173,189,173,1756591500
52,2022-11-29,173,161,173,162,1747506600
53,2022-11-30,159,151,170,151,3201332700
54,2022-12-01,159,151,170,151,0
55,2022-12-02,132,132,132,132,194973700
56,2022-12-05,123,123,123,123,172815100
57,2022-12-06,115,115,115,115,188696800
58,2022-12-07,107,107,107,107,248475200
59,2022-12-08,100,100,100,100,482718800
60,2022-12-09,93,93,93,93,280769900
