,timestamp,open,low,high,close,volume
5589,2022-09-16,9000,8925,9000,8925,47600
5590,2022-09-19,8925,8900,8975,8900,18500
5591,2022-09-20,8900,8900,9000,8900,53600
5592,2022-09-21,8900,8800,8900,8850,37500
5593,2022-09-22,8850,8800,8900,8850,202900
5594,2022-09-23,8875,8850,8925,8925,38500
5595,2022-09-26,8900,8700,8900,8825,58700
5596,2022-09-27,8825,8675,8875,8825,87100
5597,2022-09-28,8825,8700,8875,8725,17300
5598,2022-09-29,8725,8625,8850,8625,42700
5599,2022-09-30,8625,8500,8625,8625,104900
5600,2022-10-03,8650,8600,8775,8600,23800
5601,2022-10-04,8675,8525,8675,8650,98000
5602,2022-10-05,8650,8575,8700,8650,19400
5603,2022-10-06,8600,8550,8650,8600,21500
5604,2022-10-07,8600,8500,8650,8625,97000
5605,2022-10-10,8625,8500,8625,8600,27000
5606,2022-10-11,8600,8500,8625,8600,62700
5607,2022-10-12,8600,8500,8750,8600,39300
5608,2022-10-13,8600,8450,8600,8575,12100
5609,2022-10-14,8575,8475,8575,8500,32100
5610,2022-10-17,8525,8475,8525,8500,17900
5611,2022-10-18,8500,8500,8575,8575,41500
5612,2022-10-19,8575,8525,9000,8600,182000
5613,2022-10-20,8625,8575,8675,8625,16900
5614,2022-10-21,8625,8600,8725,8650,59500
5615,2022-10-24,8750,8650,8750,8725,56400
5616,2022-10-25,8825,8650,8875,8725,23200
5617,2022-10-26,8725,8700,8900,8775,170800
5618,2022-10-27,8775,8775,9100,9100,172500
5619,2022-10-28,9100,8950,9200,9125,199000
5620,2022-10-31,9125,9125,9925,9325,166600
5621,2022-11-01,9750,9100,9800,9300,109800
5622,2022-11-02,9300,9000,9300,9050,39500
5623,2022-11-03,9200,8950,9200,8950,67000
5624,2022-11-04,8975,8850,9100,9075,277000
5625,2022-11-07,9250,9025,9250,9100,0
5626,2022-11-08,9250,9025,9250,9100,0
5627,2022-11-09,9250,9025,9250,9100,0
5628,2022-11-10,9250,9025,9250,9100,62200
5629,2022-11-11,9100,9050,9200,9075,16900
5630,2022-11-14,9150,9025,9150,9050,18400
5631,2022-11-15,9000,8950,9025,9000,48900
5632,2022-11-16,9025,9025,9150,9100,57400
5633,2022-11-17,9125,9050,9200,9100,28500
5634,2022-11-18,9100,9025,9100,9100,7100
5635,2022-11-21,9100,9050,9100,9100,41900
5636,2022-11-22,9125,8975,9125,9100,49400
5637,2022-11-23,9100,9000,9125,9125,13200
5638,2022-11-24,9125,9025,9150,9100,52700
5639,2022-11-25,9100,9025,9150,9125,13100
5640,2022-11-28,9125,9100,9175,9125,7300
5641,2022-11-29,9100,9025,9150,9150,22200
5642,2022-11-30,9150,9125,9225,9200,36200
5643,2022-12-01,9150,9125,9225,9200,0
5644,2022-12-02,9175,9100,9200,9200,35200
5645,2022-12-05,9200,9200,9350,9350,55100
5646,2022-12-06,9375,9200,9375,9250,43900
5647,2022-12-07,9200,9175,9225,9200,72900
5648,2022-12-08,9200,9050,9200,9150,34500
5649,2022-12-09,9150,9050,9175,9050,96800
