,timestamp,open,low,high,close,volume
3116,2022-09-16,8600,8525,8650,8650,13190200
3117,2022-09-19,8625,8575,8775,8700,4445400
3118,2022-09-20,8700,8700,8900,8875,6978300
3119,2022-09-21,8900,8700,8900,8700,4979500
3120,2022-09-22,8700,8675,8825,8825,3474200
3121,2022-09-23,8850,8775,9000,9000,7310000
3122,2022-09-26,8975,8850,9100,9075,11479900
3123,2022-09-27,9075,8850,9075,8850,8523700
3124,2022-09-28,8850,8800,8950,8800,3243300
3125,2022-09-29,8800,8750,8875,8850,4652900
3126,2022-09-30,8850,8600,8875,8650,8292000
3127,2022-10-03,8650,8625,8750,8725,3692900
3128,2022-10-04,8725,8475,8775,8525,7330500
3129,2022-10-05,8550,8525,8725,8650,3838300
3130,2022-10-06,8650,8650,8875,8825,4286500
3131,2022-10-07,8825,8750,8900,8900,3913000
3132,2022-10-10,8900,8850,8950,8950,5712500
3133,2022-10-11,8925,8850,9000,9000,3055500
3134,2022-10-12,9000,8875,9000,8950,4142100
3135,2022-10-13,8925,8800,8950,8850,3106000
3136,2022-10-14,8850,8700,8850,8700,2742200
3137,2022-10-17,8700,8575,8825,8825,3735500
3138,2022-10-18,8825,8775,8950,8950,4606600
3139,2022-10-19,8950,8825,9150,9125,5120900
3140,2022-10-20,9100,9100,9500,9500,11282000
3141,2022-10-21,9300,9300,9475,9425,12299200
3142,2022-10-24,9500,9350,9525,9425,7596200
3143,2022-10-25,9425,9400,9525,9525,10549000
3144,2022-10-26,9525,9475,9800,9800,21378000
3145,2022-10-27,9775,9700,9900,9825,9880700
3146,2022-10-28,9900,9775,9900,9800,10192100
3147,2022-10-31,9825,9625,9900,9725,12513900
3148,2022-11-01,9725,9350,9725,9500,10660500
3149,2022-11-02,9525,9500,9675,9600,5675700
3150,2022-11-03,9600,9475,9650,9550,4470100
3151,2022-11-04,9525,9375,9650,9650,7272400
3152,2022-11-07,9750,9700,9775,9725,0
3153,2022-11-08,9750,9700,9775,9725,0
3154,2022-11-09,9750,9700,9775,9725,0
3155,2022-11-10,9750,9700,9775,9725,3773300
3156,2022-11-11,9800,9600,9900,9850,8391000
3157,2022-11-14,9850,9725,9850,9750,2114500
3158,2022-11-15,9750,9725,9825,9800,5912100
3159,2022-11-16,9800,9600,9800,9775,3665800
3160,2022-11-17,9750,9600,9800,9675,3762600
3161,2022-11-18,9675,9500,9775,9650,3351200
3162,2022-11-21,9650,9625,9825,9800,2648000
3163,2022-11-22,9800,9650,9850,9650,2625200
3164,2022-11-23,9650,9650,9900,9900,2818100
3165,2022-11-24,9900,9775,9900,9800,2652000
3166,2022-11-25,9800,9700,9900,9900,4931600
3167,2022-11-28,9900,9825,10000,9975,7923400
3168,2022-11-29,10000,9900,10000,9975,4824800
3169,2022-11-30,9975,9900,10100,10100,21565300
3170,2022-12-01,9975,9900,10100,10100,0
3171,2022-12-02,10150,10025,10200,10200,7169600
3172,2022-12-05,10175,10100,10350,10350,6783100
3173,2022-12-06,10275,10150,10350,10350,4223600
3174,2022-12-07,10350,10075,10350,10325,5592100
3175,2022-12-08,10200,10050,10225,10200,4883200
3176,2022-12-09,10200,10025,10225,10150,3475600
