,timestamp,open,low,high,close,volume
0,2022-09-16,515,515,540,540,107600
1,2022-09-19,550,540,550,540,6400
2,2022-09-20,540,525,550,545,32900
3,2022-09-21,545,545,550,545,115900
4,2022-09-22,545,545,545,545,0
5,2022-09-23,530,520,545,540,7700
6,2022-09-26,540,520,545,540,6800
7,2022-09-27,545,525,545,540,38900
8,2022-09-28,520,520,540,540,11700
9,2022-09-29,520,520,530,530,2400
10,2022-09-30,530,494,530,505,73800
11,2022-10-03,505,505,530,505,5500
12,2022-10-04,510,505,510,505,5100
13,2022-10-05,505,505,530,505,6700
14,2022-10-06,505,505,530,505,7400
15,2022-10-07,525,505,525,505,6800
16,2022-10-10,525,500,525,505,19200
17,2022-10-11,500,500,530,505,9700
18,2022-10-12,500,500,515,505,4900
19,2022-10-13,500,500,525,505,1400
20,2022-10-14,510,500,510,500,10000
21,2022-10-17,505,500,515,515,13500
22,2022-10-18,500,498,500,498,4600
23,2022-10-19,500,498,500,498,7000
24,2022-10-20,500,498,505,498,2200
25,2022-10-21,498,498,500,498,6600
26,2022-10-24,500,498,500,498,4200
27,2022-10-25,484,484,490,488,24600
28,2022-10-26,488,480,490,490,26100
29,2022-10-27,490,490,496,490,2700
30,2022-10-28,498,490,545,490,31000
31,2022-10-31,490,480,500,500,13200
32,2022-11-01,500,478,500,480,32000
33,2022-11-02,474,472,474,472,7300
34,2022-11-03,476,472,476,472,6600
35,2022-11-04,472,472,496,472,17800
36,2022-11-07,488,488,488,488,0
37,2022-11-08,488,488,488,488,0
38,2022-11-09,488,488,488,488,0
39,2022-11-10,488,488,488,488,1600
40,2022-11-11,488,488,488,488,1500
41,2022-11-14,488,482,488,482,1800
42,2022-11-15,482,480,482,480,1700
43,2022-11-16,468,450,468,460,45400
44,2022-11-17,460,458,460,460,9200
45,2022-11-18,470,460,500,460,18000
46,2022-11-21,462,460,476,460,9200
47,2022-11-22,458,458,466,466,1200
48,2022-11-23,466,458,468,468,19200
49,2022-11-24,466,454,466,466,24500
50,2022-11-25,468,464,476,466,4500
51,2022-11-28,466,464,466,466,1300
52,2022-11-29,460,458,466,466,1600
53,2022-11-30,466,466,525,525,10900
54,2022-12-01,466,466,525,525,0
55,2022-12-02,470,466,496,494,5900
56,2022-12-05,494,482,494,494,11100
57,2022-12-06,490,468,492,492,5900
58,2022-12-07,474,474,488,488,1500
59,2022-12-08,470,470,486,486,8400
60,2022-12-09,484,484,484,484,100
